id,Tipo,Nombre,Piedra,Comentario,"Si se agrega un comentario, modificar la fórmula de id"
121416500,Pulsera,Tiras 8 MM,Obsidiana Plateada,,
121416600,Pulsera,Tiras 8 MM,Ojo de Buey,,
121416700,Pulsera,Tiras 8 MM,Ojo de Gato,,
121416800,Pulsera,Tiras 8 MM,Ojo De Halcon,,
121416900,Pulsera,Tiras 8 MM,Ojo de Tigre,,
121417000,Pulsera,Tiras 8 MM,Onix Amarillo,,
121417100,Pulsera,Tiras 8 MM,Onix Blaco Brilloso,,
121417200,Pulsera,Tiras 8 MM,Onix Blanco Opaco,,
121417300,Pulsera,Tiras 8 MM,Onix Champagne,,
121417400,Pulsera,Tiras 8 MM,Onix Cielo,,
121417500,Pulsera,Tiras 8 MM,Onix Jaspeado,,
121417600,Pulsera,Tiras 8 MM,Onix Marrón,,
121417700,Pulsera,Tiras 8 MM,Onix Negro,,
121417800,Pulsera,Tiras 8 MM,Onix Negro Opaco,,
121417900,Pulsera,Tiras 8 MM,Onix Verde Limón,,
121418000,Pulsera,Tiras 8 MM,Opalina,,
121418100,Pulsera,Tiras 8 MM,Peridoto,,
121418200,Pulsera,Tiras 8 MM,Piedra Luna Natural,,
121418300,Pulsera,Tiras 8 MM,Piedra Luna Natural (Adularia),,
121418400,Pulsera,Tiras 8 MM,Piedra Sol,,
121418500,Pulsera,Tiras 8 MM,Pietercita,,
121418600,Pulsera,Tiras 8 MM,Pirita,,
121418700,Pulsera,Tiras 8 MM,Prehnita,,
121418800,Pulsera,Tiras 8 MM,Rodocrocita,,
121418900,Pulsera,Tiras 8 MM,Rodocrosita,,
121419000,Pulsera,Tiras 8 MM,Rodonita,,
121419100,Pulsera,Tiras 8 MM,Rubí,,
121419200,Pulsera,Tiras 8 MM,Selenita,,
121419300,Pulsera,Tiras 8 MM,Serpentina,,
121419400,Pulsera,Tiras 8 MM,Shungita,,
121419500,Pulsera,Tiras 8 MM,Sodalita,,
121419600,Pulsera,Tiras 8 MM,Topacio,,
121419700,Pulsera,Tiras 8 MM,Topacio Azul,,
121419800,Pulsera,Tiras 8 MM,Turmalina,,
121419900,Pulsera,Tiras 8 MM,Turmalina Azul,,
121420000,Pulsera,Tiras 8 MM,Turmalina Negra,,
121420100,Pulsera,Tiras 8 MM,Turmalina Roja,,
121420200,Pulsera,Tiras 8 MM,Turmalina Verde,,
121420300,Pulsera,Tiras 8 MM,Turquenita,,
121420400,Pulsera,Tiras 8 MM,Turquesa Imperial,,
121420500,Pulsera,Tiras 8 MM,Turquesa Natural,,
121420600,Pulsera,Tiras 8 MM,Unakita,,
121420700,Pulsera,Tiras 8 MM,Zircón,,
123210100,Pulsera,Óvalo,Adularia,,
123210200,Pulsera,Óvalo,Ágata,,
123210300,Pulsera,Óvalo,Ágata Amarilla,,
123210400,Pulsera,Óvalo,Ágata Azul,,
123210500,Pulsera,Óvalo,Ágata Cinta Azul,,
123210600,Pulsera,Óvalo,Ágata Cornalina,,
123210700,Pulsera,Óvalo,Ágata Fucsia,,
123210800,Pulsera,Óvalo,Ágata Musgosa,,
123210900,Pulsera,Óvalo,Ágata Roja,,
123211000,Pulsera,Óvalo,Ágata Verde,,
123211100,Pulsera,Óvalo,Aguamarina,,
123211200,Pulsera,Óvalo,Aguamarina Teñida,,
123211300,Pulsera,Óvalo,Amatista,,
123211400,Pulsera,Óvalo,Amazonita,,
123211500,Pulsera,Óvalo,Ámbar,,
123211600,Pulsera,Óvalo,Azurita,,
123211700,Pulsera,Óvalo,Cianita,,
123211800,Pulsera,Óvalo,Cianita Negra,,
123211900,Pulsera,Óvalo,Citrino,,
123212000,Pulsera,Óvalo,Coral Rojo,,
123212100,Pulsera,Óvalo,Cuarzo Ahumado,,
123212200,Pulsera,Óvalo,Cuarzo Aura,,
123212300,Pulsera,Óvalo,Cuarzo Azul,,
123212400,Pulsera,Óvalo,Cuarzo Blanco,,
123212500,Pulsera,Óvalo,Cuarzo Cherry,,
123212600,Pulsera,Óvalo,Cuarzo Cristal,,
123212700,Pulsera,Óvalo,Cuarzo Cristal Veteado,,
123212800,Pulsera,Óvalo,Cuarzo Rosa,,
123212900,Pulsera,Óvalo,Cuarzo Turmalinado,,
123213000,Pulsera,Óvalo,Cuarzo Verde,,
123213100,Pulsera,Óvalo,Diamate Hérkimer,,
123213200,Pulsera,Óvalo,Esmeralda,,
123213300,Pulsera,Óvalo,Fluorita,,
123213400,Pulsera,Óvalo,Fluorita Arcoiris,,
123213500,Pulsera,Óvalo,Goldstone Azul,,
123213600,Pulsera,Óvalo,Goldstone Marrón,,
123213700,Pulsera,Óvalo,Granate,,
123213800,Pulsera,Óvalo,Hematite,,
123213900,Pulsera,Óvalo,Howlita Blanca,,
123214000,Pulsera,Óvalo,Howlita Roja,,
123214100,Pulsera,Óvalo,Howlita Turquesa,,
123214200,Pulsera,Óvalo,Jade Chino,,
123214300,Pulsera,Óvalo,Jade Taiwan,,
123214400,Pulsera,Óvalo,Jaspe Cebra,,
123214500,Pulsera,Óvalo,Jaspe Dalmata,,
123214600,Pulsera,Óvalo,Jaspe Madera,,
123214700,Pulsera,Óvalo,Jaspe Marrón,,
123214800,Pulsera,Óvalo,Jaspe Mokaite,,
123214900,Pulsera,Óvalo,Jaspe rojo,,
123215000,Pulsera,Óvalo,Jaspe Verde,,
123215100,Pulsera,Óvalo,Labradorita,,
123215200,Pulsera,Óvalo,Labradorita Azul,,
123215300,Pulsera,Óvalo,Labradorita Gris,,
123215400,Pulsera,Óvalo,Labradorita Verde,,
123215500,Pulsera,Óvalo,Lapislazuli,,
123215600,Pulsera,Óvalo,Larvikita,,
123215700,Pulsera,Óvalo,Malaquita,,
123215800,Pulsera,Óvalo,Malaquita Natural,,
123215900,Pulsera,Óvalo,Moldavita,,
123216000,Pulsera,Óvalo,Nacar,,
123216100,Pulsera,Óvalo,Nacar Blanco,,
123216200,Pulsera,Óvalo,Obsidiana Dorada,,
123216300,Pulsera,Óvalo,Obsidiana Negra,,
123216400,Pulsera,Óvalo,Obsidiana Nevada,,
123216500,Pulsera,Óvalo,Obsidiana Plateada,,
123216600,Pulsera,Óvalo,Ojo de Buey,,
123216700,Pulsera,Óvalo,Ojo de Gato,,
123216800,Pulsera,Óvalo,Ojo De Halcon,,
123216900,Pulsera,Óvalo,Ojo de Tigre,,
123217000,Pulsera,Óvalo,Onix Amarillo,,
123217100,Pulsera,Óvalo,Onix Blaco Brilloso,,
123217200,Pulsera,Óvalo,Onix Blanco Opaco,,
123217300,Pulsera,Óvalo,Onix Champagne,,
123217400,Pulsera,Óvalo,Onix Cielo,,
123217500,Pulsera,Óvalo,Onix Jaspeado,,
123217600,Pulsera,Óvalo,Onix Marrón,,
123217700,Pulsera,Óvalo,Onix Negro,,
123217800,Pulsera,Óvalo,Onix Negro Opaco,,
123217900,Pulsera,Óvalo,Onix Verde Limón,,
123218000,Pulsera,Óvalo,Opalina,,
123218100,Pulsera,Óvalo,Peridoto,,
123218200,Pulsera,Óvalo,Piedra Luna Natural,,
123218300,Pulsera,Óvalo,Piedra Luna Natural (Adularia),,
123218400,Pulsera,Óvalo,Piedra Sol,,
123218500,Pulsera,Óvalo,Pietercita,,
123218600,Pulsera,Óvalo,Pirita,,
123218700,Pulsera,Óvalo,Prehnita,,
123218800,Pulsera,Óvalo,Rodocrocita,,
123218900,Pulsera,Óvalo,Rodocrosita,,
123219000,Pulsera,Óvalo,Rodonita,,
123219100,Pulsera,Óvalo,Rubí,,
123219200,Pulsera,Óvalo,Selenita,,
123219300,Pulsera,Óvalo,Serpentina,,
123219400,Pulsera,Óvalo,Shungita,,
123219500,Pulsera,Óvalo,Sodalita,,
123219600,Pulsera,Óvalo,Topacio,,
123219700,Pulsera,Óvalo,Topacio Azul,,
123219800,Pulsera,Óvalo,Turmalina,,
123219900,Pulsera,Óvalo,Turmalina Azul,,
123220000,Pulsera,Óvalo,Turmalina Negra,,
123220100,Pulsera,Óvalo,Turmalina Roja,,
123220200,Pulsera,Óvalo,Turmalina Verde,,
123220300,Pulsera,Óvalo,Turquenita,,
123220400,Pulsera,Óvalo,Turquesa Imperial,,
123220500,Pulsera,Óvalo,Turquesa Natural,,
123220600,Pulsera,Óvalo,Unakita,,
123220700,Pulsera,Óvalo,Zircón,,
